id,img,label,text,description
72194,/kaggle/input/facebook-hateful-meme-dataset/data/img/72194.png,0,"they fear us waking up from the bull shit, and taking back what was stolen from us","json
{
""caption_text"": ""They fear us waking up from the bull. shit. and taking back what was stolen from us."",
""description"": ""A meme featuring a group of zombie-like figures behind a chain link fence. The text above the fence reads, 'They fear us waking up from the bull. shit. and taking back what was stolen from us.' The figures are depicted with blood on their faces and hands, and they appear to be reaching through the fence. The overall tone of the meme suggests a sense of resilience and determination in the face of adversity.""
}"
6213,/kaggle/input/facebook-hateful-meme-dataset/data/img/06213.png,1,the us navy keeping tranny hookers laid since 1775,"json
{
""caption_text"": ""the US navy keeping tranny hookers laid since 1775"",
""description"": ""A meme featuring a group of people, including a man in a US Navy uniform and a woman in a yellow outfit. The text in the image suggests a historical connection between the US Navy and the entertainment industry, specifically the presence of 'tranny hookers' since 1775.""
}"
89523,/kaggle/input/facebook-hateful-meme-dataset/data/img/89523.png,1,"defender of all things white, i'm ed supercoon","json
{
""caption_text"": ""defender of all things white, i'm ed supercoon"",
""description"": ""A meme featuring a white mannequin dressed in a blue cape and black underwear. The mannequin is standing in an office setting with a woman in the background. The text on the meme reads 'defender of all things white, i'm ed supercoon'.""
}"
80976,/kaggle/input/facebook-hateful-meme-dataset/data/img/80976.png,0,is white or black said no veteran ever!,"json
{
""caption_text"": ""is white black said no veteran ever!"",
""description"": ""A meme featuring a group of soldiers carrying a flag. The text in the image is a play on words, suggesting that the soldiers are not veterans. The soldiers are dressed in military uniforms and are carrying a flag that is red, white, and blue. The text is in white and is located in the top right corner of the image.""
}"
71568,/kaggle/input/facebook-hateful-meme-dataset/data/img/71568.png,0,raising goats is hard work,"json
{
""caption_text"": ""raising goats is hard work"",
""description"": ""A man is laying on a pile of hay with a goat in the background. The text in the image reads 'raising goats is hard work'.""
}"
3418,/kaggle/input/facebook-hateful-meme-dataset/data/img/03418.png,0,i got a flat on my way to the store,"json
{
""caption_text"": ""I got a flat on my way to the store"",
""description"": ""Two men are laughing at a flat tire joke. One man is pointing at the other's chest, indicating the flat tire. The other man is wearing a white shirt and a brown shirt. The background is a beige wall. The image is a meme with a caption and a description.""
}"
42510,/kaggle/input/facebook-hateful-meme-dataset/data/img/42510.png,1,"death to the jews!!! death to the christians!!! death to the hindus oh, and by the way, islam is a religion of peace. please stop persecuting us and try to be more tolerant","json
{
""caption_text"": ""death to the jews!! death to the christians!! death to the hindus!! oh, and by the way, islam is a religion of peace. please stop persecuting us and try to be more tolerant"",
""description"": ""A man with a beard and mustache is yelling with his mouth open. The background is blurred, but it appears to be a crowd of people. The text superimposed on the image reads, 'death to the jews!! death to the christians!! death to the hindus!! oh, and by the way, islam is a religion of peace. please stop persecuting us and try to be more tolerant'.""
}"
43612,/kaggle/input/facebook-hateful-meme-dataset/data/img/43612.png,1,racing for pink slips in africa,"json
{
""caption_text"": ""A man and woman are riding a pink car in the street at night. The words ""racing for pink slips in africa"" are written in white text."",
""description"": ""This image captures a moment of joy and excitement on a city street at night. A man and woman are riding on the hood of a pink car, their faces lit up with smiles. The car is in motion, adding a sense of speed and thrill to the scene. The words ""racing for pink slips in africa"" are written in white text, suggesting a playful or competitive context. The background features a building and a street lamp, providing a sense of location and atmosphere. The overall image conveys a sense of fun and adventure.""
}"
20196,/kaggle/input/facebook-hateful-meme-dataset/data/img/20196.png,1,no difference between both,"json
{
""caption_text"": ""no difference between both"",
""description"": ""The image is a meme featuring a man and a goat. The man is wearing a white hat and has a beard. The goat, which is brown, is standing in a field with a blue sky and white clouds in the background. The phrase 'no difference between both' is written in white text at the bottom of the image.""
}"
74230,/kaggle/input/facebook-hateful-meme-dataset/data/img/74230.png,0,"in 2014, i helped put together and signed a $25 billion dollar deal to fund a border wall. now, trump wants $5 billion for a border wall well i'm gonna bitch, cry, piss and moan just because he's a republican and wants it","json
{
""caption_text"": ""in 2014, i helped put together and signed a $25 billion dollar deal to fund a border wall. now, trump wants $5 billion for a border wall. well, i'm gonna be a bitch, i'm gonna piss and moan just because he's a republican and wants it."",
""description"": ""The image is a meme featuring a man in a suit and glasses. The man is speaking into a microphone, suggesting he is giving a speech or interview. The background of the image is blurred, but it appears to be a building with a clock tower, indicating a formal or political setting. The text in the image is a humorous commentary on the border wall issue in the United States. The man is expressing his disapproval of the current proposal for $5 billion for a border wall, stating that he signed a $25 billion deal in 2014. He also implies that he will be 'a bitch', 'piss and moan', and 'be just because he's a republican and wants it', suggesting a sarcastic or ironic tone. The meme seems to be making a political statement and is likely intended to be humorous or satirical in nature.""
}"
