id,img,label,text,description
96120,/kaggle/input/facebook-hateful-meme-dataset/data/img/96120.png,0,"dude! look at this girl! carl, shut the... damn that ass!","json
{
""caption_text"": ""dude! look at this girl! carl, shut the... damn that ass!"",
""description"": ""Two soldiers in camouflage gear are crouched in the dark, one of them pointing a gun at the other. The soldier on the left is saying 'dude! look at this girl! carl, shut the... damn that ass!'""
}"
19342,/kaggle/input/facebook-hateful-meme-dataset/data/img/19342.png,1,"pete buttigieg.. leviticus 20:13 if a man also lie with mankind, as he lieth with a woman, both of them have commited an abomination","json
{
""caption_text"": ""Two men in suits standing next to each other. One of them is wearing glasses. They are standing in front of a white background with logos for Wells Fargo, YouTube, and GLSN. The text on the image reads 'Pete Buttigieg...'."",
""description"": ""Two men in suits standing next to each other. One of them is wearing glasses. They are standing in front of a white background with logos for Wells Fargo, YouTube, and GLSN. The text on the image reads 'Pete Buttigieg...'. The men are dressed formally in suits and ties, and they are smiling. The logos on the background are colorful and appear to be for different companies. The men seem to be posing for a photo, and the logos suggest that the photo might have been taken at an event sponsored by these companies.""
}"
38129,/kaggle/input/facebook-hateful-meme-dataset/data/img/38129.png,1,"jewish man hears a knock on his door, presumably an ss officer, as he was preparing to flee his home, 1942 (colorized)","json
{
""caption_text"": ""A Jewish man hears a knock on his door, presumably an SS officer, as he was preparing to flee his home, 1942 (colorized!)."",
""description"": ""The image portrays a Jewish man lying in bed, his hands clasped in front of him. He is wearing a blue shirt. The background is dark, with a blue pillow and a red digital clock visible. The man appears to be in a state of distress, possibly due to the knock on his door. The image is a colorized version of a historical event, specifically the Jewish man's experience during the Holocaust in 1942. The man's position in bed and his clasped hands suggest a sense of fear and urgency. The red digital clock in the background adds a stark contrast to the otherwise dark scene, emphasizing the urgency of the moment. The blue pillow and the man's blue shirt create a color scheme that is calming, but the overall mood of the image is tense and dramatic.""
}"
80714,/kaggle/input/facebook-hateful-meme-dataset/data/img/80714.png,0,"as for the open liquor, i live in my car. my car is my home. i'm sure you have liquor in your home. cops pull you over in your house, how is that open liquor?","json
{
""caption_text"": ""as for the open liquor, i live in my car, my car is my home. im sure you have liquor in your home."",
""description"": ""A meme featuring a man and a woman in a courtroom. The man is wearing a blue shirt and tie, while the woman is dressed in a black robe. The man is sitting at a desk with a computer monitor in front of him. The text in the image reads, 'as for the open liquor, i live in my car, my car is my home. im sure you have liquor in your home.' This suggests that the man is making a humorous comment about the woman's possession of alcohol.""
}"
65378,/kaggle/input/facebook-hateful-meme-dataset/data/img/65378.png,0,drink bleach.. then you can be white on the inside and out!,"json
{
""caption_text"": ""A group of men dressed in white robes and hoods are holding a flag. The words ""drink bleach..."" are written above them. Below them, the phrase ""then you can be white on the inside and out!"" is written."",
""description"": ""This is a black and white meme featuring a group of men dressed in white robes and hoods. They are holding a flag with a swastika symbol on it. The text above them reads 'drink bleach...' and the text below them reads 'then you can be white on the inside and out!'. The meme seems to be making a joke about white supremacy and the idea of being 'white'.""
}"
13402,/kaggle/input/facebook-hateful-meme-dataset/data/img/13402.png,0,happy birthday let's snort some cake!,"json
{
""caption_text"": ""happy birthday let's snort some cake!"",
""description"": ""A man with blonde hair and a black suit is smiling and making a joke about snorting cake for his birthday. The text is in white and is located at the top and bottom of the image.""
}"
90725,/kaggle/input/facebook-hateful-meme-dataset/data/img/90725.png,1,whats worse than a female driver?,"json
{
""caption_text"": ""what's worse than a female driver?"",
""description"": ""The image features a meme with a pink and purple background. The central figure is a woman with long hair, wearing a black dress. She appears to be in a state of surprise or shock. The text above her reads 'what's worse than a female driver?', suggesting a humorous comparison between female drivers and something else. The overall tone of the image is light-hearted and humorous.""
}"
3528,/kaggle/input/facebook-hateful-meme-dataset/data/img/03528.png,0,look at the bright side you are only half black now,"json
{
""caption_text"": ""look at the bright side you are only half black now"",
""description"": ""A black and white dog with a pink tongue sticking out, looking up at the camera. The dog's eyes are brown and it has a black nose. The background is a gradient of gray. The text in the image is a motivational quote that reads, 'look at the bright side you are only half black now'.""
}"
62485,/kaggle/input/facebook-hateful-meme-dataset/data/img/62485.png,1,ah the young they blow up so quickly,"json
{
""caption_text"": ""ah the young they blow up so quickly"",
""description"": ""A man in a white robe and hat stands in a desert. The image is overlaid with a text that reads 'ah the young they blow up so quickly'.""
}"
25180,/kaggle/input/facebook-hateful-meme-dataset/data/img/25180.png,1,hold up when she says she likes hung black men so you take her back to your place and she starts tying a noose,"json
{
""caption_text"": ""Vault Boy from Fallout holding up a thumbs up and a sign that says 'hold up' when she says she likes hanging black men so you take her back to your place and she starts trying a noise"",
""description"": ""A meme featuring Vault Boy from the video game Fallout. The meme is set against a dark background. Vault Boy is holding up a thumbs up sign and a sign that reads 'hold up'. The text on the sign reads 'when she says she likes hanging black men so you take her back to your place and she starts trying a noise'.""
}"
